Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_History_Years,Spending_Level,Payment_Size,Credit-Builder Loan,Home Equity Loan,Personal Loan,Not_Specified,Mortgage Loan,Not Specified,Payday Loan,Debt Consolidation Loan,Auto Loan,Student Loan
32.0,Musician,21393.43624185418,1148.509906122502,5,7,8.0,0.0,27,18.0,3.731898695506598,5.0,Good,827.23,35.19414481737372,No,111.97390337880493,406.26053165708555,Standard,24.0,Low,Medium,0,0,0,1,0,0,0,0,0,0
28.0,Journalist,19182.323594310343,1453.2953477758697,8,7,25.0,3.0,13,13.0,15.959883044653141,11.0,Bad,904.08,41.17684667001241,Yes,42.4458721354586,346.7776762994921,Standard,5.0,Missing,Missing,1,1,1,0,0,1,0,0,0,1
39.0,Accountant,61519.003800483464,4309.664542968561,5,10,25.0,5.0,13,18.0,28.18218857265686,10.0,Bad,4249.81,25.226752848929344,Yes,243.00640984166782,431.1768639293849,Standard,7.0,High,Medium,1,0,0,0,1,1,1,0,1,0
51.0,Writer,56324.63569542675,4795.159257632984,6,5,6.0,1.0,18,18.0,9.593283356307614,4.0,Standard,11.56,33.43138754207456,No,265.7478151983363,442.354319495989,Standard,22.0,High,Medium,0,0,0,0,0,0,0,0,0,0
32.0,Accountant,20118.175694299713,1392.9817851930352,3,5,1.0,5.0,13,12.0,8.530977410883192,1.0,Good,31.98,31.921162906341483,No,131.84945394602266,401.40993558078424,Standard,16.0,Low,Small,0,0,0,0,1,1,0,0,1,1
54.0,Entrepreneur,138639.35032353507,10261.943319595492,5,5,9.0,0.0,3,0.0,1.1194142203387716,5.0,Good,266.92,40.57662395395318,No,249.08447575513463,1113.4117454755192,Standard,24.0,High,Medium,0,0,0,1,0,0,0,0,0,0
23.0,Entrepreneur,74686.25476019736,7167.1978543227615,7,5,14.0,2.0,13,14.0,11.610752513026126,9.0,Standard,1033.57,35.30397834096471,No,145.83449252465437,464.87780300158346,Standard,15.0,Low,Small,0,1,0,0,0,1,1,0,0,0
30.0,Lawyer,20682.226415825593,1984.5163994167392,10,7,32.0,6.0,8,22.0,28.01421442165972,7.0,Bad,1007.5,39.30810273646142,Yes,65.9069103566593,301.63456795819434,Standard,8.0,Low,Small,0,0,0,0,1,1,0,1,0,1
51.0,Teacher,17979.3352839501,1602.5410502676518,3,7,19.0,4.0,55,17.0,5.5177999936919955,0.0,Standard,27.37,38.595569273885985,No,365.2498997691436,297.5665110799922,Standard,31.0,Low,Medium,1,0,0,0,0,0,1,1,1,0
24.0,Teacher,19447.555371234586,1048.4408818320962,7,9,34.0,7.0,18,16.0,28.472935030365786,12.0,Bad,4531.67,26.532674818467584,NM,93.94641273493707,317.8406989432973,Standard,8.0,Missing,Missing,1,0,0,0,0,1,0,1,0,1
53.0,Accountant,58521.56061298761,4315.883129426301,5,7,11.0,3.0,17,20.0,2.9533293858034586,5.0,Standard,279.14,35.37313024418487,Yes,251.8134004146293,473.76011186202857,Standard,26.0,Low,Small,0,0,0,0,1,0,0,0,1,0
27.0,Doctor,93798.33594636733,5771.4623789349,5,3,17.0,2.0,18,10.0,7.4330439613038335,7.0,Standard,947.49,30.92994679978125,Yes,129.4515456494385,566.4345456921748,Standard,20.0,High,Medium,0,0,0,0,1,1,1,0,0,1
33.0,Doctor,32893.6473611858,2788.8743053874873,7,6,18.0,2.0,7,10.0,10.731606778358037,8.0,Standard,1034.71,39.93287990094481,Yes,86.51796911366218,289.6412334199663,Standard,6.0,Low,Small,0,0,0,0,0,1,1,0,0,1
30.0,Architect,19262.929121572426,1898.2093008401005,8,7,34.0,8.0,10,20.0,29.142700654773424,14.0,Bad,4421.48,41.58233369068731,Yes,75.95835185758438,323.1213355820403,Standard,6.0,High,Medium,0,0,1,0,0,0,0,1,1,0
16.0,Lawyer,18625.69612915997,820.5503893330822,4,7,20.0,4.0,18,15.0,17.195677338429743,12.0,Standard,2631.57,41.738474082192575,NM,41.612633931874974,316.80090012607525,Standard,6.0,Low,Small,0,1,0,0,0,0,0,1,0,0
52.0,Musician,19347.32140732131,1773.3812763247138,5,5,8.0,1.0,25,12.0,10.630747520870917,2.0,Standard,207.26,42.780906330761475,No,97.08527594713127,473.8383370433776,Standard,32.0,Low,Medium,0,0,0,0,0,1,0,0,0,0
35.0,Media_Manager,65741.67880454587,6684.648211445965,6,8,18.0,9.0,29,20.0,9.204972331238055,10.0,Bad,2526.57,42.603190401784104,Yes,118.0817348232899,438.7446599038167,Standard,11.0,High,Small,0,1,0,0,1,1,0,1,0,0
34.0,Doctor,17715.024989714424,1164.512660064789,3,4,13.0,4.0,4,7.0,12.526770788707763,5.0,Good,536.94,31.27790323822987,No,66.97046190067083,457.59966269791306,Standard,26.0,Low,Small,0,0,0,0,0,1,1,0,1,0
36.0,Musician,31608.44381302827,2530.236044060014,10,7,31.0,5.0,44,17.0,19.299956719591695,11.0,Bad,1313.09,33.478030922090475,NM,132.8463518871543,402.7457902159021,Standard,6.0,Low,Small,1,0,0,0,0,0,1,0,0,1
22.0,Accountant,17994.37991099287,1355.1356453465692,7,5,10.0,3.0,21,19.0,10.925010565272336,3.0,Standard,460.76,32.73587944049225,Yes,36.898819426543966,333.02071145904137,Standard,8.0,Low,Medium,0,0,0,0,0,1,0,1,0,1
41.0,Manager,143009.10801124442,9838.899693220956,8,6,16.0,1.0,14,8.0,8.030473837221056,3.0,Standard,278.96,33.040647477435655,No,334.2273584468431,1009.0240947862331,Standard,31.0,Low,Small,0,0,0,0,0,0,0,0,0,0
38.0,Journalist,79337.21460251299,5549.951194421408,5,5,14.0,0.0,14,7.0,13.894965645377216,5.0,Standard,858.42,41.54736993357607,Yes,208.37906722867874,1115.009282189766,Standard,25.0,Low,Large,0,0,0,1,0,0,0,0,0,0
33.0,Musician,85719.00047012707,5839.768428665366,3,6,13.0,4.0,28,16.0,5.983815851773972,9.0,Standard,301.28,33.43089554534998,Yes,286.99973307364866,433.34881167213155,Standard,30.0,High,Medium,0,0,0,0,0,1,1,0,0,0
22.0,Scientist,41161.01972203771,4800.054148257846,3,7,29.0,4.0,6,19.0,18.635946019849982,6.0,Standard,2428.56,25.327628383206992,Yes,184.10560863982852,195.11073036892049,Standard,8.0,Low,Small,0,0,0,0,1,0,0,1,1,1
29.0,Doctor,35643.401122055555,2957.050575303929,3,3,9.0,2.0,10,10.0,9.190748157039845,4.0,Standard,89.48,29.21508825021089,No,131.014121108279,448.437367331533,Standard,30.0,High,Small,1,0,0,0,1,1,0,0,0,1
42.0,Entrepreneur,16842.701958001784,3053.350684789788,0,4,9.0,2.0,19,7.0,4.434901703476393,3.0,Good,966.04,25.129610588849854,No,53.88012833867094,294.1471540236807,Standard,19.0,Low,Medium,0,0,0,0,1,0,1,0,0,0
22.0,Accountant,69110.03715214696,4561.9350560711455,8,7,34.0,7.0,34,21.0,16.2983892054492,9.0,Bad,4327.46,36.55233999009515,Yes,269.7500317815668,334.877348762579,Standard,6.0,Low,Medium,0,0,0,0,1,1,1,1,1,0
53.0,Scientist,102202.16785361346,7213.88489903747,7,4,14.0,2.0,14,12.0,2.7248422050198755,4.0,Standard,340.53,39.663170030592454,No,121.95270233095178,759.5978839015645,Standard,21.0,Low,Large,0,0,1,0,0,1,0,0,0,1
47.0,Entrepreneur,41310.49635252145,2762.4657283727506,0,5,2.0,4.0,0,11.0,11.442069193322183,1.0,Good,1107.02,35.333905421653824,No,138.21550155269313,383.7872258821309,Standard,29.0,Low,Medium,1,0,1,0,0,1,1,0,1,0
22.0,Manager,13895.114265494429,1560.1159004659687,6,5,20.0,0.0,18,10.0,6.1692263028644385,4.0,Standard,39.27,32.67647796771238,Yes,85.06683832889432,401.2608700028099,Standard,23.0,Low,Small,0,0,0,1,0,0,0,0,0,0
55.0,Scientist,140221.2567798942,8617.033953736382,6,3,4.0,1.0,20,8.0,11.103568903910082,3.0,Standard,232.4,31.89754903869782,No,318.0495934160623,1080.4078697947234,Standard,25.0,Missing,Missing,1,0,0,0,0,0,0,0,0,0
32.0,Developer,104643.38045057209,6882.878769129324,3,5,9.0,0.0,23,10.0,1.7724371746914334,6.0,Standard,0.23,33.33121374788921,Yes,220.06313717366422,905.6919562284132,Standard,25.0,Low,Medium,0,0,0,1,0,0,0,0,0,0
40.0,Developer,13020.512979243696,4506.193323263621,6,7,19.0,3.0,49,13.0,13.223857764935467,6.0,Standard,1047.17,34.27802890666477,Yes,85.48779886747826,303.850088273995,Standard,6.0,High,Small,0,0,0,0,0,1,1,1,0,1
55.0,Teacher,66398.18238304646,7313.00795313713,5,7,3.0,2.0,9,3.0,3.991376933856925,3.0,Standard,12.42,38.68979903334695,No,192.06663262233997,518.4197624230173,Standard,25.0,High,Small,0,0,0,0,0,0,0,0,1,0
48.0,Journalist,64822.3930412536,6917.978927141154,6,5,7.0,2.0,8,11.0,3.779665732743466,4.0,Good,1394.76,38.921510024533205,No,229.77765221741214,617.3270912747465,Standard,17.0,Low,Medium,0,0,0,0,0,0,0,0,1,1
21.0,Lawyer,17656.44579385749,1243.0584433094123,8,5,19.0,7.0,21,16.0,20.704353846894566,11.0,Standard,2.01,38.551569800332985,Yes,88.73660200615106,282.7167309236188,Standard,6.0,Low,Small,1,1,1,0,0,0,1,0,1,0
51.0,Manager,93604.81602090236,11138.220046290751,4,5,12.0,0.0,3,3.0,1.7842886252405896,2.0,Good,764.66,40.675477931025206,No,148.53663014672168,1161.440148310318,Standard,26.0,Low,Medium,0,0,0,1,0,0,0,0,0,0
37.0,Journalist,15825.425841173952,1364.7142439974355,8,3,23.0,4.0,12,13.0,16.407088594740948,0.0,Good,627.3,39.441913440746745,Yes,90.97603791971076,342.31789509796033,Standard,22.0,Low,Medium,1,0,0,0,0,0,1,0,0,1
35.0,Writer,37080.98529815665,2779.1894786957478,10,7,22.0,5.0,19,19.0,10.226958861706073,7.0,Standard,1991.99,25.670705432082762,Yes,66.64029299050364,278.5799268824811,Standard,19.0,Low,Medium,0,0,0,0,1,0,0,1,0,1
28.0,Entrepreneur,18722.835681826335,2022.3174353123472,7,5,20.0,6.0,2,19.0,21.493466195136065,6.0,Bad,2357.51,40.452787779316715,NM,97.95470104928374,343.25457396887896,Standard,7.0,High,Medium,0,1,1,0,1,0,1,1,0,0
31.0,Developer,95626.70336841635,10046.251094174255,4,2,11.0,2.0,12,0.0,10.49607413040658,4.0,Good,0.23,36.12685008230557,No,311.47299533749117,588.0840493687116,Standard,28.0,High,Medium,1,0,0,0,0,1,0,0,0,0
52.0,Manager,23578.08177709308,3122.15259541448,5,5,8.0,2.0,13,7.0,7.621570567666205,4.0,Good,1334.0,27.552676982718022,No,224.2471807381229,152.13931646866482,Standard,26.0,Low,Small,0,1,0,0,0,0,0,0,0,0
52.0,Media_Manager,148254.64227699777,10874.540277987619,8,3,10.0,1.0,9,2.0,10.060176881888426,0.0,Good,0.23,28.194177031354442,No,195.9876289379879,431.0819222219284,Standard,26.0,Low,Small,0,0,0,0,0,0,0,0,0,1
22.0,Writer,45812.55917719218,2998.432783070079,5,5,4.0,4.0,27,18.0,9.812047964034987,0.0,Standard,101.65,29.924570466714716,Yes,105.22836722673478,494.0829300850639,Standard,24.0,Low,Small,0,0,1,0,0,0,1,1,0,0
40.0,Architect,33491.226476055,3069.294398467048,3,7,10.0,4.0,17,10.0,11.48164838806427,4.0,Standard,70.57,27.42486277961184,NM,122.41083355103578,331.7417784188253,Standard,25.0,Missing,Medium,1,0,1,0,0,0,1,1,0,0
36.0,Journalist,112099.35011587635,10194.200010317021,8,5,3.0,3.0,15,13.0,3.1991533379049937,4.0,Good,119.21,32.19536859417411,No,332.24791524688044,766.3730047455513,Standard,18.0,Low,Large,0,0,0,0,0,0,1,0,0,0
20.0,Lawyer,21130.887525826136,1194.529729499556,8,5,33.0,5.0,13,19.0,17.087494698886875,11.0,Bad,2798.24,39.98493580265197,Yes,110.64250479875815,310.9585134030908,Standard,10.0,Low,Small,0,1,0,0,0,1,0,1,0,1
39.0,Mechanic,111898.63920865652,9819.676265845623,3,3,11.0,0.0,26,10.0,2.8480686621212468,1.0,Standard,177.09,31.27477776045832,No,93.14880516157743,553.6225131684861,Standard,18.0,Low,Small,0,0,0,1,0,1,0,0,0,0
23.0,Journalist,20424.65544101219,896.7494158037556,6,8,34.0,4.0,46,16.0,27.473448378157613,7.0,Bad,2471.25,25.290466261024726,Yes,311.71770678440777,228.18520841417052,Standard,6.0,Low,Small,0,1,0,0,0,1,0,1,0,1
23.0,Scientist,32904.45796706758,2702.8544514300315,8,5,12.0,1.0,27,14.0,3.249604063560229,4.0,Standard,1234.65,33.304108995245244,NM,77.84702205165286,502.9502057726869,Standard,19.0,High,Large,0,0,0,0,0,0,0,0,0,0
19.0,Lawyer,105203.83216317145,10387.539648997425,8,6,19.0,4.0,16,15.0,15.104141239752582,9.0,Standard,439.3,31.881986513281337,NM,260.95254336373955,638.780178265654,Standard,7.0,Low,Small,1,0,1,0,0,1,1,1,0,0
15.0,Musician,93666.51330837343,7389.734839734773,4,7,6.0,4.0,10,16.0,12.065985466190948,4.0,Standard,220.61,39.73169604286887,Yes,214.53467958178996,415.64460144572496,Standard,20.0,High,Medium,0,0,1,0,1,1,0,0,1,0
41.0,Media_Manager,86007.2233981271,9476.566254405643,5,5,10.0,4.0,3,8.0,8.684960876953275,7.0,Standard,842.17,30.10858762562743,No,287.91199711101933,173.35047134860582,Standard,26.0,Low,Small,1,0,0,0,0,1,1,0,0,0
38.0,Engineer,18045.37553461882,1396.5190192073126,5,7,12.0,3.0,22,12.0,8.126927501448122,0.0,Good,18.47,33.76706683591566,NM,102.52595998865624,328.35566040283516,Standard,25.0,Low,Small,0,0,0,0,0,0,0,0,0,0
36.0,Lawyer,21380.553644691026,1291.120554732533,3,5,9.0,6.0,12,13.0,9.810126887757258,7.0,Standard,332.11,32.55633571374034,NM,83.02325293983847,344.73749163905165,Standard,16.0,Low,Medium,0,0,0,0,0,1,0,1,1,0
51.0,Writer,23362.280760158377,3534.7272312874006,1,5,5.0,2.0,7,16.0,11.91107966125536,1.0,Good,982.12,40.261050581674226,No,84.31986062800128,298.43240737737983,Standard,28.0,Low,Medium,0,0,1,0,0,0,0,1,0,1
28.0,Media_Manager,25740.025980721537,2689.2776671575466,7,5,20.0,4.0,13,13.0,9.594215349746253,3.0,Standard,439.29,27.694726149397148,No,77.27619972142328,594.3532581184879,Standard,20.0,High,Medium,0,0,1,0,0,0,0,1,1,0
24.0,Lawyer,18310.038809662365,1532.6679979596963,7,5,9.0,2.0,24,15.0,7.4099165427823666,3.0,Standard,1139.17,28.339082572437174,No,126.09395321856643,304.8186752971303,Standard,25.0,Low,Small,1,0,0,0,0,0,0,0,0,0
17.0,Accountant,46805.7077379335,6228.359665113183,10,10,33.0,8.0,53,22.0,28.566093193150085,12.0,Bad,3667.59,27.60540025467023,Yes,112.41859552267935,302.2693258743198,Standard,7.0,High,Small,0,1,1,0,0,1,1,0,1,1
35.0,Musician,21150.297366804683,3039.207500033301,8,7,6.0,0.0,15,9.0,3.408214805550638,5.0,Standard,0.23,40.930949616239715,No,140.23523382902255,452.4755096873024,Standard,31.0,Low,Large,0,0,0,1,0,0,0,0,0,0
19.0,Lawyer,21925.201798999795,1759.7498983215273,6,3,6.0,5.0,29,13.0,16.860019798484185,7.0,Standard,902.33,35.08119308083162,No,62.19770610764962,173.41226360504652,Standard,28.0,Low,Medium,0,1,0,0,0,0,0,0,1,0
23.0,Scientist,134190.39844130047,10954.868916301171,5,7,4.0,4.0,25,14.0,9.250201803701351,0.0,Standard,683.93,39.56586007881135,Yes,532.6730688023863,626.8792293305319,Standard,27.0,Low,Medium,1,0,1,0,0,0,1,0,0,1
34.0,Scientist,86007.34129261399,7246.792714668678,3,7,17.0,2.0,8,11.0,1.5639410763685258,4.0,Standard,684.13,39.11975737502228,NM,182.06760742335237,501.8866170271905,Standard,22.0,Low,Small,0,0,0,0,0,0,0,1,0,0
24.0,Scientist,133872.28447803072,9695.813660863363,0,5,9.0,3.0,5,10.0,1.9809039906618802,0.0,Standard,940.31,40.70218294612563,No,529.9520314655002,777.4139897093,Standard,30.0,Low,Medium,0,0,1,0,0,0,1,0,0,0
48.0,Accountant,76126.62568259654,5078.197968748649,7,5,25.0,4.0,20,16.0,10.618519332866999,5.0,Bad,970.16,29.214476879816253,No,229.2036847953441,500.32544615198003,Standard,19.0,High,Medium,0,0,0,0,1,1,1,0,0,0
41.0,Engineer,136899.95700623668,11397.537036540689,5,5,16.0,0.0,8,1.0,1.297612831830868,4.0,Good,863.34,40.389690014176374,Yes,355.6831800503283,1032.3333446101144,Standard,16.0,Low,Small,0,0,0,1,0,0,0,0,0,0
39.0,Lawyer,109696.6409616514,7898.070252404337,6,5,12.0,3.0,7,15.0,20.02492523097106,4.0,Standard,969.8,38.63509480789058,Yes,235.51142305940135,403.38622156707504,Standard,12.0,Low,Small,0,0,0,0,0,1,0,0,1,0
42.0,Musician,39391.76401916268,2433.743613047593,5,5,10.0,0.0,18,11.0,1.17150787144852,5.0,Standard,727.86,33.65844777334046,No,198.80481013723883,485.2381075240518,Standard,26.0,Low,Medium,0,0,0,1,0,0,0,0,0,0
33.0,Teacher,99089.2163296564,7171.689540251787,6,7,19.0,5.0,11,14.0,18.3906360328791,5.0,Standard,662.52,34.28480312777756,Yes,247.8686418846955,447.6654147785889,Standard,14.0,High,Small,0,0,1,0,1,1,0,1,1,0
16.0,Entrepreneur,68304.45972682028,4794.359948349109,3,4,10.0,5.0,6,14.0,15.729064646736509,6.0,Standard,677.87,40.464312871613814,Yes,212.42692551307394,392.7515419102453,Standard,8.0,Low,Small,0,0,0,0,0,1,1,0,1,1
51.0,Scientist,112974.84088134213,7614.1669353858815,6,5,10.0,3.0,3,14.0,9.591560008291014,4.0,Standard,683.83,39.309918241186814,Yes,278.5045476411237,731.3405728098728,Standard,22.0,High,Small,0,0,0,0,1,0,0,1,1,0
43.0,Media_Manager,15667.181907071557,1280.1577011047311,8,7,19.0,6.0,12,20.0,18.37947806825042,7.0,Standard,644.37,29.815469124569905,Yes,43.67325714583473,356.14702408291566,Standard,10.0,Low,Medium,0,0,1,0,1,0,1,0,1,0
17.0,Media_Manager,80300.71663830274,7219.406403617196,3,7,19.0,3.0,14,7.0,13.484626042844251,7.0,Standard,580.59,33.886995836537594,Yes,257.9972720886544,661.0347522630465,Standard,4.0,Missing,Missing,0,0,0,0,1,1,1,1,0,0
55.0,Musician,16140.689611894888,1511.3937339645686,6,5,17.0,0.0,8,10.0,3.8853224515322693,5.0,Standard,791.76,42.05278968483368,No,69.6638892539663,325.99572208726795,Standard,29.0,Low,Small,0,0,0,1,0,0,0,0,0,0
53.0,Musician,21659.04759427654,2678.71555283453,5,3,11.0,0.0,15,14.0,1.4018212035729714,5.0,Standard,993.24,40.89652729559914,Yes,46.153453958510084,473.0482701560437,Standard,32.0,High,Small,0,0,0,1,0,0,0,0,0,0
20.0,Manager,47342.09772983182,2750.2996632624286,7,4,4.0,5.0,6,13.0,11.514829348225083,4.0,Standard,281.9,40.32129062787647,Yes,78.39808253986472,344.0370870142375,Standard,30.0,High,Large,0,1,0,0,0,0,0,0,0,1
37.0,Engineer,19183.67306847159,1780.5921929995118,8,5,9.0,6.0,12,19.0,5.4117870167901625,11.0,Bad,2909.31,40.55507198837224,No,119.99427386400033,300.02948057174905,Standard,15.0,Low,Small,0,0,1,0,1,0,1,1,1,0
44.0,Writer,33363.398506528145,2716.146431727773,3,7,6.0,3.0,7,14.0,1.2792930865092524,5.0,Standard,970.09,35.090184147643484,NM,96.15919842861493,485.96528876406103,Standard,18.0,Missing,Missing,0,0,1,0,0,0,1,0,1,1
17.0,Lawyer,69612.95736676393,6644.448495533152,5,5,34.0,4.0,18,11.0,24.290280339697507,6.0,Standard,192.88,28.782040448139405,Yes,207.7654782841857,551.8148479047443,Standard,10.0,High,Medium,0,1,0,0,0,1,1,0,0,0
55.0,Engineer,60310.91704497157,3581.2027299215006,5,4,10.0,4.0,7,7.0,11.121376559644569,2.0,Good,314.68,29.41342893871969,No,133.22431900730422,422.52536382073674,Standard,30.0,High,Small,0,0,1,0,0,0,0,1,0,0
16.0,Journalist,19732.903883900137,1716.535630852034,10,7,23.0,5.0,14,18.0,20.008273988871874,12.0,Standard,2320.0,26.175963091160508,Yes,97.19008867471695,301.75835077918236,Standard,12.0,Low,Large,0,1,1,0,1,0,0,0,1,1
33.0,Lawyer,58406.38709001035,4964.239130729483,8,5,11.0,3.0,16,19.0,7.09637749794908,8.0,Standard,1057.06,27.407819521230593,Yes,134.4513320701639,362.674098264517,Standard,6.0,Low,Small,1,0,0,0,1,1,0,0,0,0
50.0,Journalist,23106.17123714939,2153.3222393147503,5,4,6.0,3.0,15,6.0,10.801336943342513,3.0,Good,1.68,38.43869108618907,No,80.78962759616404,290.9623814754542,Standard,24.0,Low,Medium,1,0,0,0,0,0,1,1,0,1
30.0,Musician,95350.50699002303,7985.847697769314,8,7,20.0,4.0,14,12.0,4.194339942704362,9.0,Bad,1076.05,31.655479337904588,Yes,101.49474314428129,480.70411061783216,Standard,10.0,High,Medium,0,1,1,0,1,0,1,0,0,1
30.0,Teacher,53524.65006356608,4501.346549718885,6,6,30.0,4.0,12,14.0,12.737845132946168,5.0,Standard,1840.22,32.44911775781928,Yes,177.3577038296582,638.6142824247803,Standard,13.0,Low,Large,1,0,0,0,0,0,0,0,0,1
46.0,Engineer,63919.056949581165,4662.184807918505,7,5,11.0,4.0,26,17.0,4.380121397321279,9.0,Standard,1373.93,40.75728534589687,No,81.49471405093178,492.44698417101483,Standard,17.0,Low,Small,1,0,0,0,1,1,1,1,0,0
29.0,Media_Manager,20827.216790931572,1866.7532890543082,4,5,17.0,2.0,9,10.0,6.773453878294253,3.0,Good,1294.38,23.727269023157096,No,92.0642034065679,161.4082820070567,Standard,31.0,Low,Small,0,0,0,0,0,0,0,0,0,1
22.0,Scientist,93862.69221653177,11102.993434991567,4,6,4.0,3.0,4,1.0,7.534656933931652,4.0,Good,853.93,26.599365592608446,NM,230.5320610112079,515.4409814632626,Standard,17.0,High,Small,0,0,0,0,1,1,0,0,0,1
29.0,Engineer,63470.37518797406,3882.116115722166,3,5,6.0,3.0,30,19.0,12.045446183313123,9.0,Standard,1128.57,31.232851465337106,Yes,116.73367302851693,317.68166460785767,Standard,8.0,High,Medium,0,0,0,0,1,1,0,0,0,0
27.0,Writer,85069.75420570755,8212.43912224591,6,7,28.0,5.0,16,12.0,11.207468674621403,8.0,Standard,252.03,29.173069553235575,Yes,338.05880883457576,188.5731112904663,Standard,11.0,High,Large,0,1,1,0,0,1,1,1,1,0
36.0,Musician,20920.667780890526,1297.3645769798743,10,9,33.0,8.0,57,23.0,28.161022317105857,10.0,Bad,4756.91,41.545878162367295,NM,105.20744658584411,296.0450931835344,Standard,11.0,Low,Small,1,0,1,0,1,0,1,1,0,1
16.0,Doctor,31490.027927491526,1002.0206083398475,7,7,32.0,9.0,57,21.0,22.158395993967765,12.0,Bad,4408.35,32.67891162946408,NM,95.46513746981807,282.0215491394255,Standard,11.0,High,Small,0,1,1,0,0,1,1,0,0,1
54.0,Developer,40377.99403695318,2985.8948858081894,0,5,4.0,1.0,13,5.0,0.9785589526474194,3.0,Good,1261.66,26.980339416323275,No,93.58888914220918,539.2808429377912,Standard,29.0,Low,Medium,0,0,0,0,0,0,0,0,0,0
34.0,Architect,36417.93269414235,2465.5213356023078,8,5,13.0,7.0,16,20.0,16.40497790308374,12.0,Standard,3564.19,38.552506268371985,Yes,115.08201532799471,304.57760274495337,Standard,10.0,Low,Medium,1,0,1,0,1,1,1,0,0,1
42.0,Journalist,31934.250613174354,3196.188229229265,4,4,12.0,2.0,26,9.0,8.837832746854037,5.0,Standard,437.06,32.03126564354703,Yes,129.31462409628622,465.6793312337049,Standard,29.0,Low,Medium,0,0,0,0,0,1,0,0,1,1
18.0,Accountant,78352.23396356845,7035.780391365976,6,5,13.0,5.0,18,12.0,18.037469577165442,12.0,Standard,2413.89,32.061305543406874,Yes,228.08350691070729,627.6415404487317,Standard,8.0,Low,Large,1,0,1,0,1,1,0,1,0,0
22.0,Journalist,50155.34804675027,6193.277433346631,6,5,18.0,5.0,38,16.0,19.43530291170485,12.0,Standard,2522.15,29.051826319529557,Yes,143.5483490677246,186.39717919464238,Standard,8.0,Low,Small,1,1,1,0,0,0,0,1,0,1
25.0,Accountant,43003.287080438036,2989.6798379424363,4,5,17.0,3.0,9,17.0,12.12683876986418,3.0,Standard,997.94,26.331825110859622,Yes,129.58965376687212,391.65017015533897,Standard,21.0,Low,Medium,0,0,0,0,0,1,1,0,1,1
52.0,Entrepreneur,31306.766508042252,1678.8854607859466,3,6,18.0,3.0,16,13.0,8.445707810631282,3.0,Standard,997.67,32.92014379892693,Yes,260.89765994768726,331.75279724942163,Standard,29.0,Low,Medium,0,0,0,0,1,1,0,0,0,1
36.0,Accountant,81573.02165276755,4825.464629831704,7,9,32.0,8.0,27,25.0,27.20995899952762,7.0,Bad,4436.59,25.98199024751942,No,189.2470274991845,284.6220234337025,Standard,9.0,Low,Small,0,1,0,0,1,1,0,0,1,1
40.0,Lawyer,73401.69338651399,6886.053207199236,10,9,33.0,9.0,25,17.0,14.90279465852509,9.0,Bad,4153.87,40.961258638060244,Yes,195.32926247282123,237.63556640139575,Standard,2.0,Low,Small,1,0,0,0,1,0,1,0,0,0
20.0,Journalist,18586.003691537884,1581.2513829290012,6,7,10.0,0.0,18,16.0,7.467000736690493,5.0,Standard,844.72,34.99102669125966,No,92.30609326076677,411.6071494951563,Standard,19.0,High,Medium,0,0,0,1,0,0,0,0,0,0
23.0,Media_Manager,81221.00351823945,7092.194721892327,3,7,10.0,3.0,8,16.0,8.430951686765248,7.0,Standard,1134.03,36.01773362864381,Yes,217.23193818684283,693.8154419483014,Standard,26.0,Missing,Missing,0,0,0,0,1,0,0,0,0,0
26.0,Engineer,18530.416458151445,1187.175010302167,5,4,20.0,0.0,26,12.0,13.544716041616548,5.0,Standard,901.46,28.687753258585655,Yes,62.72789440950604,356.98850051662674,Standard,23.0,Low,Small,0,0,0,1,0,0,0,0,0,0
24.0,Architect,44991.04522570282,2394.4479579618633,8,5,12.0,4.0,20,18.0,8.646450407700902,4.0,Standard,1062.57,41.36429992844765,Yes,99.95557846970576,483.26458592348297,Standard,15.0,Missing,Missing,0,0,0,0,0,1,0,0,1,0
31.0,Scientist,117351.67798315438,8627.213369963405,6,3,10.0,4.0,16,20.0,16.368359603096717,8.0,Standard,251.6,27.361229573367797,No,209.33815433312546,583.5142203866053,Standard,22.0,High,Medium,0,1,1,0,0,1,0,0,1,0
47.0,Lawyer,21856.40771182195,2793.753659887572,8,6,8.0,4.0,9,11.0,12.523731673971804,7.0,Standard,683.14,33.842127365603304,No,138.11027689582488,376.56979474116304,Standard,29.0,High,Medium,1,0,0,0,1,0,0,0,0,0
52.0,Scientist,85188.14028487416,9947.403224070344,8,5,11.0,3.0,26,15.0,9.171003231362903,3.0,Standard,180.06,28.732007470002497,No,487.94229713272586,591.8147659158439,Standard,28.0,Low,Medium,1,0,0,0,0,1,1,0,1,0
22.0,Scientist,15978.741801903114,974.3437825744186,10,7,33.0,7.0,26,19.0,15.803039745187151,8.0,Standard,2237.03,30.015331170148198,Yes,80.42294542082853,290.01923450690714,Standard,3.0,Low,Small,1,0,0,0,1,0,0,1,0,0
